,0,1
0,664.9857212425617,-1302.217341568096
1,756.5976857970263,-1565.380110366972
2,471.24489608918344,-785.4131583967516
3,1137.6393096333693,-2749.291934532099
4,193.3742974933457,-206.41836649596007
5,569.7414749823257,-1040.615132501951
6,794.6860027722555,-1677.663144557387
7,974.6928564218197,-2227.8829351925247
8,1008.5938532128716,-2334.705380754354
9,730.8075876508032,-1490.2772526585973
10,916.6326545984213,-2047.1536081854135
11,1095.7804756954788,-2613.497556769268
12,624.6005802871999,-1189.6998251134657
13,355.1281568235327,-513.8108785988692
14,1178.384790353844,-2882.608259992926
15,704.6977332221826,-1415.0503974045546
16,1127.2933370985681,-2715.594801637467
17,717.7991944542993,-1452.6592856113955
18,832.0987535489674,-1789.4199769901459
19,880.8600869771104,-1937.285598350603
20,52.4338830954635,-29.118453442723563
21,93.50064294411547,-69.37114029680761
22,456.9334000521375,-749.8405312984572
23,266.6809901894671,-334.30973371310154
24,428.10334464749207,-680.0357287874809
25,207.9629031704003,-230.19846581271904
26,1158.1638224326744,-2816.3014218846815
27,769.3741726722528,-1602.860894550105
28,237.24566946165984,-280.55654188765175
29,904.7868507225403,-2010.6442299664684
30,892.8682595807911,-1974.0361546674678
31,442.5417202220011,-714.7578751349743
32,541.921678454892,-966.8059476247394
33,369.800984333163,-545.898424146395
34,940.0735075727698,-2119.773588329941
35,281.4417904272332,-362.34434245045395
36,1030.8476278974658,-2405.2885306483804
37,135.69742649302265,-121.27127287035812
38,963.2149584499691,-2191.92817703189
39,222.56072093537585,-254.85938958763938
40,1019.7552486613438,-2370.069955405525
41,678.3093437632441,-1339.8325207542682
42,121.54553586675947,-102.87212210088236
43,1218.043481250517,-3013.3821680411634
44,340.39592869084584,-482.1492451502707
45,527.8905835374596,-930.0737530078294
46,555.8706726311661,-1003.6513051937856
47,610.9979827589113,-1152.3239718723178
48,1074.4292592342722,-2544.668862500013
49,1227.798613690693,-3045.706202173031
50,807.2511259189455,-1715.050634082074
51,107.44038203868476,-85.45915349135207
52,1147.9463642757264,-2782.9121802192817
53,296.2334809575561,-391.0426775234121
54,499.6879141739837,-857.301749812957
55,638.1428199122097,-1227.1683301206385
56,743.7331108195963,-1527.7605937120052
57,251.93591816417776,-306.8390291098865
58,1106.367387505346,-2647.699581756547
59,25.823691539417226,-10.020808218122925
60,1188.3975356893811,-2915.5341818580205
61,513.8148185954692,-893.5824728454563
62,1198.357526592321,-2948.3285577179436
63,1063.640494884663,-2510.062778446851
64,583.5658897531415,-1077.755751686227
65,868.7848623389459,-1900.4632036756943
66,691.5440069823451,-1377.4680462343647
67,485.49392580648583,-821.2334067189487
68,997.3688605109336,-2299.222298804158
69,1085.1428664300274,-2579.1776020148195
70,928.3803739729037,-2083.4891552461963
71,12.793643063964371,-3.446472009687806
72,597.3395494533963,-1114.9352536817494
73,1208.2224582103431,-2980.913574300203
74,1052.7782881581209,-2475.2777318617595
75,325.6986121685804,-451.0805016490237
76,79.653696362663,-54.23525238572539
77,413.46229387726316,-645.3085609156466
78,164.42814676659654,-161.84726525649114
79,1116.8749372981583,-2681.7792108847225
80,150.01578007352904,-141.05301539824507
81,856.634748166818,-1863.5555054803385
82,311.0074942885721,-421.0660747382581
83,1041.8363134590568,-2440.326177407077
84,399.1106639272301,-611.5471230420719
85,819.692195225512,-1752.2308805072166
86,651.6011294250972,-1264.6939562512405
87,384.4449923610897,-578.5706442347512
88,782.0616807236272,-1640.2716073411925
89,39.02005624767813,-18.712020475548904
90,1256.6370614359173,-3141.5926535897934
91,951.6851428368094,-2155.9216051469425
92,986.0644748032357,-2263.592941220495
93,1237.4628969093483,-3077.7776335287895
94,1247.086194256,-3109.7809768590855
95,178.80598723741397,-183.42408665980292
96,1168.3030341028416,-2849.511035614163
97,65.97337789574883,-40.66972054401139
98,0.0,-0.0
99,844.3994255273446,-1826.5361475105374
