,0,1
0,322.03292128582945,-88.59031702101242
1,2372.441924464716,-1743.9723071153592
2,2941.7169192529823,-2313.3834543342514
3,1015.3599047947167,-496.75544326164476
4,1688.884030823645,-1065.3678908526667
5,3147.0717953172234,-2518.753202192855
6,2298.9037054622772,-1670.5713747154637
7,796.9804484040671,-344.2022604413036
8,1401.720302997508,-805.3002499223754
9,1274.6559662668992,-698.6393978442146
10,1485.1130436011463,-878.707879776043
11,1145.8965400476154,-595.0684077738346
12,364.1682760847541,-106.1133997419591
13,1608.2314994554536,-990.2438147569818
14,3414.2968838949814,-2785.9661869052447
15,3281.6173873399603,-2653.2790363874856
16,3512.5953755986284,-2884.252065672151
17,1923.3066251598095,-1294.8116414065723
18,1443.087152847098,-841.7629641681148
19,492.37760274256266,-167.31748228150775
20,2517.7759632061666,-1889.4401073407028
21,2553.787220551153,-1925.4683122696156
22,38.43634215349424,-3.6430930448225083
23,3610.136183492841,-2981.510178349862
24,2767.2439072428815,-2138.9143387504796
25,2445.3572741449675,-1817.0239338495587
26,1807.521539882496,-1179.873525791418
27,1768.424592123451,-1141.6688709434661
28,2481.6011146713477,-1853.280623479535
29,3545.118153870244,-2916.79933990365
30,1359.3991748340115,-769.2930599468704
31,1728.801050924204,-1103.5941960589187
32,3180.93693966745,-2552.534550698273
33,1231.9911296593832,-663.8696911132635
34,665.6500265351261,-263.5291943540974
35,3348.133971242498,-2719.8111451269274
36,3315.0072442833116,-2686.5925828001937
37,3674.2468560381594,-3045.925045169925
38,2335.7546585837763,-1707.34090003472
39,2589.7473437189615,-1961.4148902734817
40,3214.5573953781245,-2586.2388646601657
41,3044.9245911432013,-2416.6060398741765
42,2802.374845152317,-2174.055103549588
43,2907.0780444596526,-2278.759421995047
44,753.3601639706736,-316.33942775781196
45,3642.158474731779,-3013.8196865728755
46,3479.9011578586274,-2851.5641686039785
47,406.933379593777,-125.10976842050344
48,2037.4419014309742,-1409.09110125872
49,3381.271810730005,-2752.938437903332
50,3738.1393656176715,-3109.7996050908046
51,2696.676989043791,-2068.357302804678
52,2112.967962496017,-1484.3104065679204
53,3248.1454881280283,-2619.782346146983
54,3113.1774841233896,-2484.858953405431
55,535.1255785724766,-189.90763270044542
56,2150.5244203226,-1521.9125270947006
57,840.9669179458585,-373.8185657948783
58,2732.019136086023,-2103.67752202579
59,238.80786239262952,-56.665942884043275
60,2187.6914795817565,-1559.3101626154644
61,157.16858103123977,-30.218508993189687
62,3079.0443372358664,-2450.7258065179076
63,1961.4232435169529,-1333.10379805453
64,1059.194142046623,-529.2970035837535
65,2837.4359050578673,-2209.1121328031527
66,2976.231794513102,-2347.9111513310836
67,884.3517657782197,-403.66269849128696
68,2661.2943740694827,-2032.679653159746
69,2408.9236609570985,-1780.4919903919008
70,77.44048988902748,-10.288573815101962
71,2224.9105436864916,-1596.533855746861
72,279.83502416125555,-71.86869232357789
73,3577.554852550279,-2949.2357526830306
74,3010.53085503722,-2382.2090939617133
75,971.8533885739571,-465.0395777311355
76,621.9549295407066,-238.1578900334185
77,2872.3082253090124,-2243.989160375899
78,117.10430081870561,-19.01316238579701
79,1188.8334978979246,-629.0421739284662
80,2075.1352733884933,-1446.8157625622964
81,1846.4663115128396,-1218.2670543750871
82,2261.951287897892,-1633.6187306000613
83,1567.4137702133562,-952.8146359200058
84,449.7488396277774,-144.72179349676784
85,2625.585340585471,-1997.1639447299083
86,3706.384071309361,-3077.8037018741315
87,1999.3217219978446,-1371.0031540771176
88,1648.63004553995,-1027.069137787701
89,1102.4226961352222,-561.9812264131403
90,198.17564083948685,-42.40666105206767
91,3769.911184307752,-3141.5926535897934
92,1317.2095964531145,-734.0719537948139
93,1526.470771626093,-915.6116529490475
94,709.6115784637129,-288.39099600198665
95,1884.9106194894016,-1256.564717030738
96,578.6985660665752,-213.6417431744791
97,3447.155472928666,-2818.825011466783
98,928.6463385217269,-432.9810405703172
99,0.0,-0.0
